name,lat,lon,type,osm_type,osm_id
KidzPlay,1.3508355,103.8722842,playground,node,5942836041
Tiban Koperasi Blok S,1.1037182,103.9651989,park,node,5993538418
Terminal 2 Orchid Garden,1.3540762,103.9887044,attraction,node,6008885785
Bell of Happiness (Dar Pomorza),1.2716597,103.8189686,attraction,node,6009344392
Happy Park,1.4069259,103.9021443,playground,node,6020812670
MacRitchie Reservoir Submerged Boardwalk,1.3413737,103.8315193,attraction,node,6021713085
Proboscis Monkey,1.4020099,103.7958293,attraction,node,6024473086
Forest Canopy Walk,1.2785287,103.8093385,attraction,node,6075719088
Local market,1.3482625,103.7575012,attraction,node,6082964185
Banyan Tree & Ruin,1.3066832,103.8663997,attraction,node,6084050885
Jalur Masuk Tiban Palem,1.1047831,103.9646907,park,node,6133089412
Småland,1.3738592,103.9320405,playground,node,6141723799
Stream,1.3558024,103.7575638,attraction,node,6209861844
Log Bridge,1.386493,103.7892303,attraction,node,6209912502
889 Children's Playground,1.350183,103.9309334,playground,node,6238509985
Hidden underground Japanese era structure,1.3467942,103.8138053,attraction,node,6260971088
Timezone,1.2637426,103.8231361,amusement_arcade,node,6271033416
Taman Bukit Dahlia Playground,1.4802588,103.8968011,playground,node,6351669730
Harmony in Diversity Gallery,1.2793567,103.8466029,gallery,node,6356165775
Plant House,1.3101143,103.8174937,attraction,node,6411349985
Jose Rizal Mercado,1.2870885,103.8524684,monument,node,6435167605
Malay Garden,1.2824379,103.8629641,information,node,6449211272
Malay Garden,1.2825991,103.8632911,information,node,6449211273
cipta green mansion,1.12693,103.9592995,park,node,6451532872
PUB Water Rapid Flow,1.3571032,103.8045715,attraction,node,6512510561
Happy Castle,1.2640569,103.820269,playground,node,6549175968
The Playground,1.4061578,103.9019229,playground,node,6639726960
Wonderland,1.4061048,103.902033,playground,node,6639726974
Objectifs - Centre for Photography and Film,1.2998033,103.8520187,museum,node,6712453286
Route 2 - closed 2019,1.4463836,103.7252312,viewpoint,node,6722078885
Route 2 - closed 2019,1.4453252,103.7242493,viewpoint,node,6722078985
Common themed playground,1.3363519,103.9359052,playground,node,6726257232
Toy Or Game,1.2996966,103.854524,amusement_arcade,node,6743669012
Paco Funworld,1.2993602,103.8542024,amusement_arcade,node,6743669023
Prize Station,1.2994059,103.8540031,amusement_arcade,node,6743669025
Kwong Siew Heritage Gallery,1.4590751,103.7662649,museum,node,6746284985
Old terraced houses,1.3145414,103.9005788,attraction,node,6776050785
The Kiap Kiap Place,1.2913463,103.849487,amusement_arcade,node,6780444018
The Polliwogs,1.2892773,103.846981,playground,node,6780648687
The Joy Of Toys,1.2892413,103.8469681,playground,node,6780648708
rumah pekerja hortpark,1.308246,103.761885,viewpoint,node,6797999685
rumah datin sarah,1.4696285,103.7459717,viewpoint,node,6801058093
NUS Museum,1.3014454,103.7725633,museum,node,6807575789
MMHE-Malaysia Marine Heavy Engineering,1.4551379,103.8800122,viewpoint,node,6813433886
Tree House,1.321681,103.8189373,playground,node,6813552034
Forest Trampoline,1.3201262,103.817396,playground,node,6813590941
The Bunker,1.3200847,103.8178503,attraction,node,6813590943
Nature Playgarden,1.2796318,103.7979487,playground,node,6814961285
Marina Bay View,1.2846726,103.8540476,viewpoint,node,6837406386
tempat bermain,1.146492,103.9956781,garden,node,6871099010
Lahan Kosong,1.1103577,103.9800004,park,node,6881219025
lahan terbuka,1.1247881,103.9717336,park,node,6881439205
perkebunan,1.1229684,103.9694899,garden,node,6881439247
Fuk Tak Chi,1.2828764,103.8487822,museum,node,6884053285
Nerf Action Experience,1.29118,103.858,playground,node,6895101634
Family Arcade,1.29504,103.86,amusement_arcade,node,6895178404
Arcade Planet,1.29449,103.858,amusement_arcade,node,6895262233
Dragon's Teeth Gate Viewpoint,1.2600017,103.807375,viewpoint,node,6899658954
Street 61 Playground,1.3824673,103.840058,playground,node,6908248538
Haji lane,1.3015475,103.858471,attraction,node,6912346185
Our Museum @ Taman Jurong,1.3351119,103.7220303,museum,node,6942610082
Colourful house in little India,1.3071451,103.8510017,attraction,node,6953424385
Petal Garden,1.3607744,103.9893688,attraction,node,6956299292
The Private Museum,1.2981295,103.8512851,museum,node,7015806929
amigos horse riding,1.4414468,103.9381201,attraction,node,7033606987
Leica Gallery,1.2957567,103.853871,gallery,node,7053715520
G Art,1.2969181,103.8538671,gallery,node,7053744370
Fun Claw,1.2995786,103.8454646,amusement_arcade,node,7079427340
Woodlands Jetty,1.4547912,103.7783277,viewpoint,node,7083277892
Pantai Stulang,1.4650016,103.7764707,viewpoint,node,7083277904
CDL Green Gallery,1.3083692,103.8177353,gallery,node,7096008183
Sundaram Tagore Gallery,1.2773877,103.803808,gallery,node,7142188653
Chan + Hori Contemporary,1.277679,103.8044879,gallery,node,7142188654
Yavuz Gallery,1.2783219,103.8042837,gallery,node,7142188656
ShanghART Gallery,1.2783119,103.8043783,gallery,node,7142188657
The Columns,1.2792202,103.805187,gallery,node,7142188681
Mizuma Gallery,1.2792202,103.8050361,gallery,node,7142188682
Artcommune Gallery,1.2964336,103.8526517,gallery,node,7175058264
Discovery Garden,1.3619506,103.9917464,attraction,node,7176607485
Bunker,1.4474625,103.8241717,attraction,node,7194716360
Fort Canning Tree Tunnel,1.2972574,103.846395,attraction,node,7215457385
Rainbow Bridge,1.4331759,103.7606836,attraction,node,7287289985
Visitors Intercom,1.3544776,103.9888639,viewpoint,node,7302301986
Biba Playground,1.3413559,103.7026117,playground,node,7480584403
Jurassic MIle Start/End,1.33506,103.9834882,attraction,node,7733212537
Jurassic Mile Start/End,1.3275392,103.9807014,attraction,node,7733212539
